Epoch:[ 1][  0/337] time:138.45,net0_loss = 46.069, net0_acc = 0.188, net0_test_acc = 0.188,    net1_loss = 45.885, net1_acc = 0.344, net1_test_acc = 0.281
Epoch:[35][  0/337] time:16928.78,net0_loss = -0.328, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.253, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[36][  0/337] time:17418.61,net0_loss = -0.540, net0_acc = 1.000, net0_test_acc = 0.938,    net1_loss = -0.213, net1_acc = 0.969, net1_test_acc = 0.906
Epoch:[37][  0/337] time:17916.15,net0_loss = -0.609, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.350, net1_acc = 1.000, net1_test_acc = 0.750
Epoch:[38][  0/337] time:18406.25,net0_loss = -0.268, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.564, net1_acc = 1.000, net1_test_acc = 0.969
Epoch:[39][  0/337] time:18904.03,net0_loss = -0.391, net0_acc = 1.000, net0_test_acc = 0.969,    net1_loss = 0.412, net1_acc = 0.938, net1_test_acc = 0.938
Epoch:[40][  0/337] time:19394.00,net0_loss = -0.618, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.578, net1_acc = 1.000, net1_test_acc = 0.812
Epoch:[41][  0/337] time:19891.89,net0_loss = 0.217, net0_acc = 0.938, net0_test_acc = 0.844,    net1_loss = -0.577, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[42][  0/337] time:20382.13,net0_loss = -0.610, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.551, net1_acc = 1.000, net1_test_acc = 0.969
Epoch:[43][  0/337] time:20879.72,net0_loss = -0.648, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.009, net1_acc = 0.969, net1_test_acc = 0.781
Epoch:[44][  0/337] time:21369.98,net0_loss = -0.629, net0_acc = 1.000, net0_test_acc = 0.812,    net1_loss = -0.634, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[45][  0/337] time:21867.69,net0_loss = -0.637, net0_acc = 1.000, net0_test_acc = 0.844,    net1_loss = -0.511, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[46][  0/337] time:22357.81,net0_loss = -0.655, net0_acc = 1.000, net0_test_acc = 0.938,    net1_loss = -0.640, net1_acc = 1.000, net1_test_acc = 0.906
Epoch:[47][  0/337] time:22855.35,net0_loss = -0.399, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.638, net1_acc = 1.000, net1_test_acc = 0.906
Epoch:[48][  0/337] time:23345.18,net0_loss = -0.511, net0_acc = 1.000, net0_test_acc = 0.812,    net1_loss = -0.611, net1_acc = 1.000, net1_test_acc = 0.812
Epoch:[49][  0/337] time:23842.79,net0_loss = -0.658, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = 1.227, net1_acc = 0.969, net1_test_acc = 0.844
Epoch:[50][  0/337] time:24332.69,net0_loss = -0.490, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.504, net1_acc = 1.000, net1_test_acc = 0.812
Epoch:[51][  0/337] time:24830.43,net0_loss = -0.661, net0_acc = 1.000, net0_test_acc = 0.812,    net1_loss = -0.630, net1_acc = 1.000, net1_test_acc = 0.875
Epoch:[52][  0/337] time:25320.51,net0_loss = -0.660, net0_acc = 1.000, net0_test_acc = 0.750,    net1_loss = -0.642, net1_acc = 1.000, net1_test_acc = 0.781
Epoch:[53][  0/337] time:25818.08,net0_loss = -0.650, net0_acc = 1.000, net0_test_acc = 0.844,    net1_loss = -0.049, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[54][  0/337] time:26308.13,net0_loss = -0.679, net0_acc = 1.000, net0_test_acc = 0.969,    net1_loss = -0.403, net1_acc = 1.000, net1_test_acc = 0.844
Epoch:[55][  0/337] time:26805.77,net0_loss = -0.683, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.460, net1_acc = 1.000, net1_test_acc = 0.875
Epoch:[56][  0/337] time:27295.80,net0_loss = -0.676, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.655, net1_acc = 1.000, net1_test_acc = 0.969
Epoch:[57][  0/337] time:27793.33,net0_loss = -0.391, net0_acc = 1.000, net0_test_acc = 1.000,    net1_loss = -0.562, net1_acc = 1.000, net1_test_acc = 0.875
Epoch:[58][  0/337] time:28283.41,net0_loss = -0.648, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = 0.670, net1_acc = 0.969, net1_test_acc = 0.938
Epoch:[59][  0/337] time:28781.18,net0_loss = -0.692, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.561, net1_acc = 1.000, net1_test_acc = 0.906
Epoch:[60][  0/337] time:29271.06,net0_loss = -0.696, net0_acc = 1.000, net0_test_acc = 1.000,    net1_loss = -0.657, net1_acc = 1.000, net1_test_acc = 0.875
Epoch:[61][  0/337] time:29768.71,net0_loss = -0.690, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.589, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[62][  0/337] time:30258.86,net0_loss = -0.702, net0_acc = 1.000, net0_test_acc = 0.938,    net1_loss = -0.666, net1_acc = 1.000, net1_test_acc = 0.750
Epoch:[63][  0/337] time:30756.65,net0_loss = -0.623, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.660, net1_acc = 1.000, net1_test_acc = 0.875
Epoch:[64][  0/337] time:31246.66,net0_loss = -0.624, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.647, net1_acc = 1.000, net1_test_acc = 0.906
Epoch:[65][  0/337] time:31744.38,net0_loss = -0.708, net0_acc = 1.000, net0_test_acc = 1.000,    net1_loss = -0.446, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[66][  0/337] time:32234.23,net0_loss = -0.688, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.669, net1_acc = 1.000, net1_test_acc = 1.000
Epoch:[67][  0/337] time:32731.72,net0_loss = -0.704, net0_acc = 1.000, net0_test_acc = 1.000,    net1_loss = -0.539, net1_acc = 1.000, net1_test_acc = 0.906
Epoch:[68][  0/337] time:33221.73,net0_loss = -0.681, net0_acc = 1.000, net0_test_acc = 0.938,    net1_loss = -0.633, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[69][  0/337] time:33719.21,net0_loss = -0.714, net0_acc = 1.000, net0_test_acc = 0.812,    net1_loss = -0.684, net1_acc = 1.000, net1_test_acc = 0.969
Epoch:[70][  0/337] time:34209.07,net0_loss = -0.716, net0_acc = 1.000, net0_test_acc = 1.000,    net1_loss = -0.519, net1_acc = 1.000, net1_test_acc = 0.906
Epoch:[71][  0/337] time:34706.64,net0_loss = -0.722, net0_acc = 1.000, net0_test_acc = 0.844,    net1_loss = -0.619, net1_acc = 1.000, net1_test_acc = 0.875
Epoch:[72][  0/337] time:35196.57,net0_loss = -0.696, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.675, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[73][  0/337] time:35694.18,net0_loss = -0.696, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.617, net1_acc = 1.000, net1_test_acc = 0.969
Epoch:[74][  0/337] time:36184.25,net0_loss = -0.727, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.698, net1_acc = 1.000, net1_test_acc = 0.906
Epoch:[75][  0/337] time:36681.97,net0_loss = -0.729, net0_acc = 1.000, net0_test_acc = 0.844,    net1_loss = -0.698, net1_acc = 1.000, net1_test_acc = 0.906
Epoch:[76][  0/337] time:37172.10,net0_loss = -0.732, net0_acc = 1.000, net0_test_acc = 0.938,    net1_loss = -0.689, net1_acc = 1.000, net1_test_acc = 0.875
Epoch:[77][  0/337] time:37669.79,net0_loss = -0.729, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.621, net1_acc = 1.000, net1_test_acc = 1.000
Epoch:[78][  0/337] time:38159.57,net0_loss = -0.730, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.619, net1_acc = 1.000, net1_test_acc = 0.812
Epoch:[79][  0/337] time:38657.22,net0_loss = -0.738, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.672, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[80][  0/337] time:39146.95,net0_loss = -0.741, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.709, net1_acc = 1.000, net1_test_acc = 0.906
Epoch:[81][  0/337] time:39644.39,net0_loss = -0.741, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.631, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[82][  0/337] time:40134.25,net0_loss = -0.737, net0_acc = 1.000, net0_test_acc = 0.844,    net1_loss = -0.714, net1_acc = 1.000, net1_test_acc = 1.000
Epoch:[83][  0/337] time:40631.83,net0_loss = -0.738, net0_acc = 1.000, net0_test_acc = 0.750,    net1_loss = -0.674, net1_acc = 1.000, net1_test_acc = 0.875
Epoch:[84][  0/337] time:41121.68,net0_loss = -0.742, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.699, net1_acc = 1.000, net1_test_acc = 0.906
Epoch:[85][  0/337] time:41619.37,net0_loss = -0.716, net0_acc = 1.000, net0_test_acc = 0.938,    net1_loss = -0.712, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[86][  0/337] time:42109.26,net0_loss = -0.745, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.700, net1_acc = 1.000, net1_test_acc = 0.812
Epoch:[87][  0/337] time:42607.07,net0_loss = -0.749, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.711, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[88][  0/337] time:43097.13,net0_loss = -0.745, net0_acc = 1.000, net0_test_acc = 0.938,    net1_loss = -0.704, net1_acc = 1.000, net1_test_acc = 1.000
Epoch:[89][  0/337] time:43594.81,net0_loss = -0.748, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.713, net1_acc = 1.000, net1_test_acc = 0.969
Epoch:[90][  0/337] time:44084.68,net0_loss = -0.746, net0_acc = 1.000, net0_test_acc = 0.875,    net1_loss = -0.719, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[91][  0/337] time:44582.44,net0_loss = -0.750, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.710, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[92][  0/337] time:45072.55,net0_loss = -0.730, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.702, net1_acc = 1.000, net1_test_acc = 0.938
Epoch:[93][  0/337] time:45570.41,net0_loss = -0.751, net0_acc = 1.000, net0_test_acc = 0.938,    net1_loss = -0.724, net1_acc = 1.000, net1_test_acc = 0.875
Epoch:[94][  0/337] time:46060.45,net0_loss = -0.753, net0_acc = 1.000, net0_test_acc = 0.938,    net1_loss = -0.697, net1_acc = 1.000, net1_test_acc = 0.906
Epoch:[95][  0/337] time:46558.21,net0_loss = -0.728, net0_acc = 1.000, net0_test_acc = 0.906,    net1_loss = -0.630, net1_acc = 1.000, net1_test_acc = 0.938
